Relatório Pluviométrico da Estação: Grande Méier

Dados normalizados para o Horário Brasileiro de Verão (HBV)

Dia         Hora      HBV   15 min   01 h   04 h   24 h   96 h
08/02/2019  19:15:00  HBV      0.0    0.0    0.0    0.0   57.0
08/02/2019  19:30:00  HBV      0.0    0.0    0.0    0.0   55.6
08/02/2019  19:45:00  HBV      0.0    0.0    0.0    0.0   53.8
08/02/2019  20:00:00  HBV      0.0    0.0    0.0    0.0   51.8
08/02/2019  20:15:00  HBV      0.0    0.0    0.0    0.0   50.6
08/02/2019  20:30:00  HBV      0.0    0.0    0.0    0.0   49.8
08/02/2019  20:45:00  HBV      0.0    0.0    0.0    0.0   49.0
08/02/2019  21:00:00  HBV      0.0    0.0    0.0    0.0   48.8
08/02/2019  21:15:00  HBV      0.0    0.0    0.0    0.0   48.4
08/02/2019  21:30:00  HBV      0.0    0.0    0.0    0.0   47.8
08/02/2019  21:45:00  HBV      0.0    0.0    0.0    0.0   47.4
08/02/2019  22:00:00  HBV      0.0    0.0    0.0    0.0   47.0
08/02/2019  22:15:00  HBV      0.0    0.0    0.0    0.0   46.6
08/02/2019  22:30:00  HBV      0.0    0.0    0.0    0.0   46.2
08/02/2019  22:45:00  HBV      0.0    0.0    0.0    0.0   45.6
08/02/2019  23:00:00  HBV      0.0    0.0    0.0    0.0   44.6
08/02/2019  23:15:00  HBV      0.0    0.0    0.0    0.0   41.0
08/02/2019  23:30:00  HBV      0.0    0.0    0.0    0.0   39.2
08/02/2019  23:45:00  HBV      0.0    0.0    0.0    0.0   37.0
09/02/2019  00:00:00  HBV      0.0    0.0    0.0    0.0   35.6
09/02/2019  00:15:00  HBV      0.0    0.0    0.0    0.0   34.6
09/02/2019  00:30:00  HBV      0.0    0.0    0.0    0.0   33.4
09/02/2019  00:45:00  HBV      0.0    0.0    0.0    0.0   32.6
09/02/2019  01:00:00  HBV      0.0    0.0    0.0    0.0   31.8
09/02/2019  01:15:00  HBV      0.0    0.0    0.0    0.0   31.4
09/02/2019  01:30:00  HBV      0.0    0.0    0.0    0.0   31.4
09/02/2019  01:45:00  HBV      0.0    0.0    0.0    0.0   31.4
09/02/2019  02:00:00  HBV      0.0    0.0    0.0    0.0   31.2
09/02/2019  02:15:00  HBV      0.0    0.0    0.0    0.0   31.0
09/02/2019  02:30:00  HBV      0.0    0.0    0.0    0.0   31.0
09/02/2019  02:45:00  HBV      0.0    0.0    0.0    0.0   31.0
09/02/2019  03:00:00  HBV      0.0    0.0    0.0    0.0   31.0
09/02/2019  03:15:00  HBV      0.0    0.0    0.0    0.0   30.8
09/02/2019  03:30:00  HBV      0.0    0.0    0.0    0.0   30.8
09/02/2019  03:45:00  HBV      0.0    0.0    0.0    0.0   30.8
09/02/2019  04:00:00  HBV      0.0    0.0    0.0    0.0   30.6
09/02/2019  04:15:00  HBV      0.0    0.0    0.0    0.0   27.2
09/02/2019  04:30:00  HBV      0.0    0.0    0.0    0.0   25.6
09/02/2019  04:45:00  HBV      0.0    0.0    0.0    0.0   25.4
09/02/2019  05:00:00  HBV      0.0    0.0    0.0    0.0   25.0
09/02/2019  05:15:00  HBV      0.0    0.0    0.0    0.0   25.0
09/02/2019  05:30:00  HBV      0.0    0.0    0.0    0.0   24.8
09/02/2019  05:45:00  HBV      0.0    0.0    0.0    0.0   24.2
09/02/2019  06:00:00  HBV      0.0    0.0    0.0    0.0   24.2
09/02/2019  06:15:00  HBV      0.0    0.0    0.0    0.0   24.0
09/02/2019  06:30:00  HBV      0.0    0.0    0.0    0.0   24.0
09/02/2019  06:45:00  HBV      0.0    0.0    0.0    0.0   24.0
09/02/2019  07:00:00  HBV      0.0    0.0    0.0    0.0   24.0
09/02/2019  07:15:00  HBV      0.0    0.0    0.0    0.0   24.0
09/02/2019  07:30:00  HBV      0.0    0.0    0.0    0.0   24.0
09/02/2019  07:45:00  HBV      0.0    0.0    0.0    0.0   24.0
09/02/2019  08:00:00  HBV      0.0    0.0    0.0    0.0   24.0
09/02/2019  08:15:00  HBV      0.0    0.0    0.0    0.0   24.0
09/02/2019  08:30:00  HBV      0.0    0.0    0.0    0.0   24.0
09/02/2019  08:45:00  HBV      0.0    0.0    0.0    0.0   24.0
09/02/2019  09:00:00  HBV      0.0    0.0    0.0    0.0   24.0
09/02/2019  09:15:00  HBV      0.0    0.0    0.0    0.0   24.0
09/02/2019  09:30:00  HBV      0.0    0.0    0.0    0.0   24.0
09/02/2019  09:45:00  HBV      0.0    0.0    0.0    0.0   24.0
09/02/2019  10:00:00  HBV      0.0    0.0    0.0    0.0   24.0
09/02/2019  10:15:00  HBV      0.0    0.0    0.0    0.0   23.6
09/02/2019  10:30:00  HBV      0.0    0.0    0.0    0.0   23.6
09/02/2019  10:45:00  HBV      0.0    0.0    0.0    0.0   23.4
09/02/2019  11:00:00  HBV      0.0    0.0    0.0    0.0   23.4
09/02/2019  11:15:00  HBV      0.0    0.0    0.0    0.0   23.4
09/02/2019  11:30:00  HBV      0.0    0.0    0.0    0.0   23.4
09/02/2019  11:45:00  HBV      0.0    0.0    0.0    0.0   23.4
09/02/2019  12:00:00  HBV      0.0    0.0    0.0    0.0   23.4
09/02/2019  12:15:00  HBV      0.0    0.0    0.0    0.0   23.4
09/02/2019  12:30:00  HBV      0.0    0.0    0.0    0.0   23.4
09/02/2019  12:45:00  HBV      0.0    0.0    0.0    0.0   23.4
09/02/2019  13:00:00  HBV      0.0    0.0    0.0    0.0   23.4
09/02/2019  13:15:00  HBV      0.0    0.0    0.0    0.0   23.4
09/02/2019  13:30:00  HBV      0.0    0.0    0.0    0.0   23.4
09/02/2019  13:45:00  HBV      0.0    0.0    0.0    0.0   23.4
09/02/2019  14:00:00  HBV      0.0    0.0    0.0    0.0   23.4
09/02/2019  14:15:00  HBV      0.0    0.0    0.0    0.0   23.4
09/02/2019  14:30:00  HBV      0.0    0.0    0.0    0.0   23.4
09/02/2019  14:45:00  HBV      0.0    0.0    0.0    0.0   23.4
09/02/2019  15:00:00  HBV      0.0    0.0    0.0    0.0   23.4
09/02/2019  15:15:00  HBV      0.0    0.0    0.0    0.0   23.4
09/02/2019  15:30:00  HBV      0.0    0.0    0.0    0.0   23.4
09/02/2019  15:45:00  HBV      0.0    0.0    0.0    0.0   23.4
09/02/2019  16:00:00  HBV      0.0    0.0    0.0    0.0   23.4
09/02/2019  16:15:00  HBV      0.0    0.0    0.0    0.0   23.4
09/02/2019  16:30:00  HBV      0.0    0.0    0.0    0.0   23.4
09/02/2019  16:45:00  HBV      0.0    0.0    0.0    0.0   23.4
09/02/2019  17:00:00  HBV      0.0    0.0    0.0    0.0   23.4
09/02/2019  17:15:00  HBV      0.0    0.0    0.0    0.0   23.4
09/02/2019  17:30:00  HBV      0.0    0.0    0.0    0.0   23.4
09/02/2019  17:45:00  HBV      0.0    0.0    0.0    0.0   23.4
09/02/2019  18:00:00  HBV      0.0    0.0    0.0    0.0   23.4
09/02/2019  18:15:00  HBV      0.0    0.0    0.0    0.0   23.4
09/02/2019  18:30:00  HBV      0.0    0.0    0.0    0.0   23.4
09/02/2019  18:45:00  HBV      0.0    0.0    0.0    0.0   23.4
09/02/2019  19:00:00  HBV      0.0    0.0    0.0    0.0   23.4
09/02/2019  19:15:00  HBV      0.0    0.0    0.0    0.0   23.4
09/02/2019  19:30:00  HBV      0.0    0.0    0.0    0.0   23.4
09/02/2019  19:45:00  HBV      0.0    0.0    0.0    0.0   23.4
09/02/2019  20:00:00  HBV      0.0    0.0    0.0    0.0   23.2
09/02/2019  20:15:00  HBV      0.0    0.0    0.0    0.0   23.2
09/02/2019  20:30:00  HBV      0.0    0.0    0.0    0.0   23.2
09/02/2019  20:45:00  HBV      0.0    0.0    0.0    0.0   23.2
09/02/2019  21:00:00  HBV      0.0    0.0    0.0    0.0   23.2
09/02/2019  21:15:00  HBV      0.0    0.0    0.0    0.0   23.2
09/02/2019  21:30:00  HBV      0.0    0.0    0.0    0.0   23.2
09/02/2019  21:45:00  HBV      0.0    0.0    0.0    0.0   23.2
09/02/2019  22:00:00  HBV      0.0    0.0    0.0    0.0   23.2
09/02/2019  22:15:00  HBV      0.0    0.0    0.0    0.0   23.2
09/02/2019  22:30:00  HBV      0.0    0.0    0.0    0.0   23.2
09/02/2019  22:45:00  HBV      0.0    0.0    0.0    0.0   23.2
09/02/2019  23:00:00  HBV      0.0    0.0    0.0    0.0   23.2
09/02/2019  23:15:00  HBV      0.0    0.0    0.0    0.0   23.2
09/02/2019  23:30:00  HBV      0.0    0.0    0.0    0.0   23.2
09/02/2019  23:45:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  00:00:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  00:15:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  00:30:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  00:45:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  01:00:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  01:15:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  01:30:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  01:45:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  02:00:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  02:15:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  02:30:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  02:45:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  03:00:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  03:15:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  03:30:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  03:45:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  04:00:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  04:15:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  04:30:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  04:45:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  05:00:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  05:15:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  05:30:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  05:45:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  06:00:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  06:15:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  06:30:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  06:45:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  07:00:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  07:15:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  07:30:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  07:45:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  08:00:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  08:15:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  08:30:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  08:45:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  09:00:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  09:15:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  09:30:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  09:45:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  10:00:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  10:15:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  10:30:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  10:45:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  11:00:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  11:15:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  11:30:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  11:45:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  12:00:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  12:15:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  12:30:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  12:45:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  13:00:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  13:15:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  13:30:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  13:45:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  14:00:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  14:15:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  14:30:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  14:45:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  15:00:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  15:15:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  15:30:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  15:45:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  16:00:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  16:15:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  16:30:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  16:45:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  17:00:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  17:15:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  17:30:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  17:45:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  18:00:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  18:15:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  18:30:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  18:45:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  19:00:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  19:15:00  HBV      0.0    0.0    0.0    0.0   23.2
10/02/2019  19:30:00  HBV      0.0    0.0    0.0    0.0   23.0
10/02/2019  19:45:00  HBV      0.0    0.0    0.0    0.0   23.0
10/02/2019  20:00:00  HBV      0.0    0.0    0.0    0.0   23.0
10/02/2019  20:15:00  HBV      0.0    0.0    0.0    0.0   22.8
10/02/2019  20:30:00  HBV      0.0    0.0    0.0    0.0   20.6
10/02/2019  20:45:00  HBV      0.0    0.0    0.0    0.0   16.2
10/02/2019  21:00:00  HBV      0.0    0.0    0.0    0.0   12.8
10/02/2019  21:15:00  HBV      0.0    0.0    0.0    0.0   11.2
10/02/2019  21:30:00  HBV      0.0    0.0    0.0    0.0    7.8
10/02/2019  21:45:00  HBV      0.0    0.0    0.0    0.0    5.8
10/02/2019  22:00:00  HBV      0.0    0.0    0.0    0.0    4.6
10/02/2019  22:15:00  HBV      0.0    0.0    0.0    0.0    4.2
10/02/2019  22:30:00  HBV      0.0    0.0    0.0    0.0    4.0
10/02/2019  22:45:00  HBV      0.0    0.0    0.0    0.0    4.0
10/02/2019  23:00:00  HBV      0.0    0.0    0.0    0.0    3.8
10/02/2019  23:15:00  HBV      0.0    0.0    0.0    0.0    3.4
10/02/2019  23:30:00  HBV      0.0    0.0    0.0    0.0    2.8
10/02/2019  23:45:00  HBV      0.0    0.0    0.0    0.0    1.2
11/02/2019  00:00:00  HBV      0.0    0.0    0.0    0.0    1.2
11/02/2019  00:15:00  HBV      0.0    0.0    0.0    0.0    1.2
11/02/2019  00:30:00  HBV      0.0    0.0    0.0    0.0    1.2
11/02/2019  00:45:00  HBV      0.0    0.0    0.0    0.0    1.2
11/02/2019  01:00:00  HBV      0.0    0.0    0.0    0.0    1.2
11/02/2019  01:15:00  HBV      0.0    0.0    0.0    0.0    1.2
11/02/2019  01:30:00  HBV      0.0    0.0    0.0    0.0    1.2
11/02/2019  01:45:00  HBV      0.0    0.0    0.0    0.0    1.2
11/02/2019  02:00:00  HBV      0.0    0.0    0.0    0.0    1.2
11/02/2019  02:15:00  HBV      0.0    0.0    0.0    0.0    1.2
11/02/2019  02:30:00  HBV      0.0    0.0    0.0    0.0    1.2
11/02/2019  02:45:00  HBV      0.0    0.0    0.0    0.0    1.0
11/02/2019  03:00:00  HBV      0.0    0.0    0.0    0.0    1.0
11/02/2019  03:15:00  HBV      0.0    0.0    0.0    0.0    1.0
11/02/2019  03:30:00  HBV      0.0    0.0    0.0    0.0    1.0
11/02/2019  03:45:00  HBV      0.0    0.0    0.0    0.0    1.0
11/02/2019  04:00:00  HBV      0.0    0.0    0.0    0.0    1.0
11/02/2019  04:15:00  HBV      0.0    0.0    0.0    0.0    1.0
11/02/2019  04:30:00  HBV      0.0    0.0    0.0    0.0    1.0
11/02/2019  04:45:00  HBV      0.0    0.0    0.0    0.0    1.0
11/02/2019  05:00:00  HBV      0.0    0.0    0.0    0.0    1.0
11/02/2019  05:15:00  HBV      0.0    0.0    0.0    0.0    0.8
11/02/2019  05:30:00  HBV      0.0    0.0    0.0    0.0    0.6
11/02/2019  05:45:00  HBV      0.0    0.0    0.0    0.0    0.6
11/02/2019  06:00:00  HBV      0.0    0.0    0.0    0.0    0.4
11/02/2019  06:15:00  HBV      0.0    0.0    0.0    0.0    0.4
11/02/2019  06:30:00  HBV      0.0    0.0    0.0    0.0    0.4
11/02/2019  06:45:00  HBV      0.0    0.0    0.0    0.0    0.4
11/02/2019  07:00:00  HBV      0.0    0.0    0.0    0.0    0.4
11/02/2019  07:15:00  HBV      0.0    0.0    0.0    0.0    0.4
11/02/2019  07:30:00  HBV      0.0    0.0    0.0    0.0    0.2
11/02/2019  07:45:00  HBV      0.0    0.0    0.0    0.0    0.2
11/02/2019  08:00:00  HBV      0.0    0.0    0.0    0.0    0.2
11/02/2019  08:15:00  HBV      0.0    0.0    0.0    0.0    0.2
11/02/2019  08:30:00  HBV      0.0    0.0    0.0    0.0    0.2
11/02/2019  08:45:00  HBV      0.0    0.0    0.0    0.0    0.2
11/02/2019  09:00:00  HBV      0.0    0.0    0.0    0.0    0.2
11/02/2019  09:15:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  09:30:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  09:45:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  10:00:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  10:15:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  10:30:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  10:45:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  11:00:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  11:15:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  11:30:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  11:45:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  12:00:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  12:15:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  12:30:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  12:45:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  13:00:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  13:15:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  13:30:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  13:45:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  14:00:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  14:15:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  14:30:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  14:45:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  15:00:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  15:15:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  15:30:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  15:45:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  16:00:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  16:15:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  16:30:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  16:45:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  17:00:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  17:15:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  17:30:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  17:45:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  18:00:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  18:15:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  18:30:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  18:45:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  19:00:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  19:15:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  19:30:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  19:45:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  20:00:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  20:15:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  20:30:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  20:45:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  21:00:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  21:15:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  21:30:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  21:45:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  22:00:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  22:15:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  22:30:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  22:45:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  23:00:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  23:15:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  23:30:00  HBV      0.0    0.0    0.0    0.0    0.0
11/02/2019  23:45:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  00:00:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  00:15:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  00:30:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  00:45:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  01:00:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  01:15:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  01:30:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  01:45:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  02:00:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  02:15:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  02:30:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  02:45:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  03:00:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  03:15:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  03:30:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  03:45:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  04:00:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  04:15:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  04:30:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  04:45:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  05:00:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  05:15:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  05:30:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  05:45:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  06:00:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  06:15:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  06:30:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  06:45:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  07:00:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  07:15:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  07:30:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  07:45:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  08:00:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  08:15:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  08:30:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  08:45:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  09:00:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  09:15:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  09:30:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  09:45:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  10:00:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  10:15:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  10:30:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  10:45:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  11:00:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  11:15:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  11:30:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  11:45:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  12:00:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  12:15:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  12:30:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  12:45:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  13:00:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  13:15:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  13:30:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  13:45:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  14:00:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  14:15:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  14:30:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  14:45:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  15:00:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  15:15:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  15:30:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  15:45:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  16:00:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  16:15:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  16:30:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  16:45:00  HBV      0.0    0.0    0.0    0.0    0.0
12/02/2019  17:00:00  HBV      0.0    0.0    0.0    0.0    0.0
